source_file	source_name	mapping_name	wc1_address	wc2_address	evidence	review_flags	binary_similarity	similarity_band
src/eventmgr.c	IsFrameTickElapsed	IsFrameTickElapsed	00436240	0044A03C	WC1-callgraph-propagated		2.61	lt50
src/logic.c	ReleaseMusicTrackHook	ReleaseMusicTrackHook	00424CF0	0040E31F	WC1-callgraph-propagated		4.46	lt50
src/logic.c	drop_mine	drop_mine	004212A0	00448D58	WC1-callgraph-single-low		6.07	lt50
src/mathfp.c	SetTextCursor	GameNoBodyStubv11	00434F70	00488B20	WC1-fuzzy-high	WC1-review-module-mismatch	6.25	lt50
src/logic.c	FreeConstellationObject	FreeConstellationObject	004243B0	0044C796	WC1-callgraph-propagated		6.95	lt50
src/music.c	ResetSoundStateForScene	DoSceneFnEEA0	0042EEA0	004732E0	WC1-fuzzy-low	WC1-review-module-mismatch	8.33	lt50
src/screens.c	DrawMedals	DrawMedals	004375C0	00452AC8	WC1-callgraph-single-low		9.33	lt50
src/logic.c	UpdateSceneAnimationObject	UpdateSceneAnimationObject	00424EF0	00446A1D	WC1-callgraph-single-low		11.41	lt50
src/brains.c	scramble	SoundUiFn8200	00408200	00429423	WC1-callgraph-propagated		11.92	lt50
src/barracks.c	CreateEmptySaveGameFile	LoadLocalFnADA0	0041ADA0	0040230E	WC1-callgraph-propagated		12.33	lt50
src/main.c	RefreshMemoryStatusOverlay	RefreshMemoryStatusOverlay	00427C30	0040963B	WC1-callgraph-propagated		12.59	lt50
src/geom.c	random_radial	random_radial	00418800	00413A3B	WC1-callgraph-propagated		13.02	lt50
src/nav.c	Title_Sequence	Title_Sequence	0040FB70	0042F1FD	WC1-callgraph-propagated		13.77	lt50
src/logic.c	skill_check	skill_check	004236B0	0045655D	WC1-callgraph-single-low		14.89	lt50
src/barracks.c	LoadGame	LoadLocalFnB710	0041B710	00446F14	WC1-callgraph-propagated		14.96	lt50
src/screens.c	ShowGameOverScreen	ShowGameOverScreen	00439A80	0045F7EC	WC1-callgraph-propagated		15.34	lt50
src/barracks.c	SaveGame	LoadLocalFnB1E0	0041B1E0	00402385	WC1-callgraph-propagated		15.35	lt50
src/eventmgr.c	WaitForFrameTick	WaitForFrameTick	00436230	00484453	WC1-fuzzy-high	WC1-review-module-mismatch	15.38	lt50
src/winmain.c	GetF1KeyLatch	ReadDAT004650ac	00402520	00473CBA	WC1-fuzzy-high	WC1-review-module-mismatch	16.67	lt50
src/geom.c	vector_component_in_dir	DoLocalFn8BB0	00418BB0	00401FDD	WC1-callgraph-propagated		18.69	lt50
src/killbrd.c	CorrectPointers	CorrectPointers	0043F640	0047EA00	WC1-fuzzy-medium	WC1-review-module-mismatch	18.75	lt50
src/geom.c	IsPointWithinEyeViewCone	IsPointWithinEyeViewCone	0041A130	0043CF5A	WC1-callgraph-propagated		18.99	lt50
src/brains.c	DrawScrambleFrame	BlitTbl005a86d0Fn7E10	00407E10	0042C7BC	WC1-callgraph-single-low		19.24	lt50
src/disk.c	PromptInsertNumberedDisk	PromptInsertNumberedDisk	0041D760	00437A44	WC1-callgraph-propagated		19.35	lt50
src/screens.c	AwardCampaignMedal	AwardCampaignMedal	00436F50	0044BEE5	WC1-callgraph-propagated		20.61	lt50
src/logic.c	clear_crash_cache	clear_crash_cache	00422440	00446D55	WC1-callgraph-single-low		21.43	lt50
src/mathfp.c	MeasureShapeFrameStorage	MeasureShapeFrameStorage	00435340	00417124	WC1-fuzzy-medium		21.51	lt50
src/screen.c	ShowTigerClawEscapeScene	ShowTigerClawEscapeScene	00430150	00446823	WC1-callgraph-propagated		21.76	lt50
src/mono.c	GetLineLength	GetLineLength	00403890	0042C0A2	WC1-callgraph-single		22.11	lt50
src/brains.c	landing	landing	00408650	0042EF12	WC1-callgraph-propagated		22.99	lt50
src/screen.c	ShowCampaignVictorySequence	ShowCampaignVictorySequence	0042FC00	00433C84	WC1-callgraph-propagated		23.06	lt50
src/hudmsg.c	UpdateArcadeScoreDisplay	UpdateArcadeScoreDisplay	00429EE0	00435064	WC1-callgraph-propagated		23.41	lt50
src/brains.c	funeral_sequence	funeral_sequence	00408DE0	00459D74	WC1-callgraph-propagated		23.44	lt50
src/logic.c	nearest_enemy_range	nearest_enemy_range	004230F0	004608E8	WC1-callgraph-propagated		23.87	lt50
src/barracks.c	ConfirmAwakenAfterBadData	ConfirmAwakenAfterBadData	0041BF60	00436722	WC1-callgraph-propagated		24.18	lt50
src/disk.c	borrow_dust	borrow_dust	0041DF40	0041040D	WC1-callgraph-single		24.49	lt50
src/cmpgn.c	AddPCName	AddPCName	00404E10	00452930	WC1-callgraph-propagated		24.59	lt50
src/barracks.c	ConfirmReplaceFaultyData	ConfirmReplaceFaultyData	0041BFE0	0043641C	WC1-callgraph-propagated		24.86	lt50
src/pilot.cpp	PromptForAnswerText	PromptForAnswerText	004259B0	0040DA0C	WC1-callgraph-single-low		25.26	lt50
src/mathfp.c	SetTextContext	UiRoutine08	00434FA0	0040F882	WC1-callgraph-propagated		25.53	lt50
src/hudmsg.c	UpdateTrainSimMenuCursor	UpdateTrainSimMenuCursor	0042A610	00419A40	WC1-callgraph-single-low		25.87	lt50
src/disk.c	OpenDiskDataFile	OpenDiskDataFile	0041D6C0	004342E8	WC1-callgraph-propagated		25.88	lt50
src/killbrd.c	ShowChalkBoard	ShowChalkBoard	00440510	00459C4D	WC1-callgraph-propagated		26.14	lt50
src/screens.c	DrawFuneralLongShot	DrawFuneralLongShot	00439220	0042E868	WC1-callgraph-single-low		27.52	lt50
src/brains.c	is_alive	is_alive	0040B6A0	0044B239	WC1-order-exact		27.66	lt50
src/brains.c	init_intelligence_data	DispatchTbl0059d4b0FnC950	0040C950	0044E44F	WC1-callgraph-propagated		27.68	lt50
src/disk.c	steady_object	steady_object	0041E7C0	004728E0	WC1-fuzzy-high	WC1-review-module-mismatch	27.78	lt50
src/cmpgn.c	stranded_sequence	stranded_sequence	00404BE0	004251F2	WC1-callgraph-propagated		28.12	lt50
src/sound.c	LoadInstallDat	LoadInstallDat	0042C660	0042949F	WC1-callgraph-propagated		28.22	lt50
src/ship.c	check_for_lost_control	check_for_lost_control	0041E650	0042B15A	WC1-fuzzy-very-low		28.57	lt50
src/eventmgr.c	PeekInputEvent	PeekInputEvent	00435CE0	0043AFD3	WC1-fuzzy-medium		28.75	lt50
src/music.c	parse_view_script	ScanTbl0059c010FnCDB0	0042CDB0	00457434	WC1-callgraph-propagated		28.76	lt50
src/cmpgn.c	LoadBriefingData	LoadBriefingData	00405910	0040C1DA	WC1-fuzzy-low		28.79	lt50
src/eventmgr.c	shrink	shrink	00436A70	0047AF60	WC1-fuzzy-medium	WC1-review-module-mismatch	29.09	lt50
src/pilot.cpp	SystemDebugPrintf	SystemDebugPrintf	00425BB0	0040FDAD	WC1-callgraph-transfer		29.73	lt50
src/hudmsg.c	WaitForKeyAcknowledge	WaitForKeyAcknowledge	00428EA0	00418ECD	WC1-callgraph-propagated		29.79	lt50
src/cockpt.c	build_your_target_list	build_your_target_list	00416E90	0043DA68	WC1-callgraph-propagated		29.88	lt50
src/main.c	HandleFleetOverviewInput	HandleFleetOverviewInput	00428D10	0045F200	WC1-callgraph-propagated		29.92	lt50
src/cockpt.c	RestoreTransientCockpitGraphics	RestoreTransientCockpitGraphics	00416CB0	004083E6	WC1-callgraph-propagated		30.12	lt50
src/screens.c	Dismissed	Dismissed	00437B80	00433F94	WC1-callgraph-propagated		30.18	lt50
src/cmpgn.c	LoadMissionData	LoadMissionData	004059B0	004156A7	WC1-fuzzy-very-low		30.19	lt50
src/cockpt.c	print_message_text	print_message_text	00416260	00433AD0	WC1-fuzzy-very-low		30.35	lt50
src/cockpt.c	check_message	GetCombatFn4A20	00414A20	00439588	WC1-callgraph-propagated		30.43	lt50
src/ship.c	explode	explode	00420040	00414835	WC1-callgraph-propagated		30.47	lt50
src/cmpgn.c	Office	Office	00405840	00409B80	WC1-callgraph-propagated		30.67	lt50
src/barracks.c	PromptForTextInput	BlitG0046999cFnB420	0041B420	0042E3CF	WC1-callgraph-propagated		31.13	lt50
src/brains.c	RunAnimationDemoLoop	RunAnimationDemoLoop	004094E0	00409C1A	WC1-callgraph-propagated		31.18	lt50
src/killbrd.c	InitializeRoomMenu	InitializeRoomMenu	0043F750	004575B4	WC1-callgraph-propagated		31.25	lt50
src/nav.c	UpdateSeries	UpdateSeries	0040F240	004651B7	WC1-callgraph-single-low		31.27	lt50
src/hudmsg.c	warp	warp	0042AAF0	0045924D	WC1-fuzzy-very-low		31.43	lt50
src/barracks.c	AnimateBarracks	DrawUiFnBCE0	0041BCE0	0040815F	WC1-callgraph-propagated		31.52	lt50
src/cockpt.c	SetHudMessageSlot	SetHudMessageSlot	004141F0	0040A51D	WC1-fuzzy-low		31.58	lt50
src/brains.c	new_sphere_shapes	new_sphere_shapes	0040BF50	00428EDC	WC1-callgraph-propagated		31.98	lt50
src/pilot.cpp	AnimateTrainSimTitle	AnimateTrainSimTitle	00425D00	004595AA	WC1-callgraph-propagated		32.00	lt50
src/disk.c	MoveMenuPointerFromKeyboard	MoveMenuPointerFromKeyboard	0041DC70	00421E6D	WC1-fuzzy-very-low		32.73	lt50
src/pilot.cpp	LoadAnswerPromptAndResponse	LoadAnswerPromptAndResponse	00425910	00447300	WC1-callgraph-propagated		32.88	lt50
src/disk.c	EraseLastTextInputCharacter	EraseLastTextInputCharacter	0041DDF0	004345A1	WC1-callgraph-propagated		32.98	lt50
src/winmain.c	FreeGuardedAllocation	HelperOf42FAE0A	00402DB0	004138A8	WC1-fuzzy-very-low		33.03	lt50
src/system.c	RunTrainSim	RunTrainSim	00427080	00410715	WC1-fuzzy-very-low		33.10	lt50
src/geom.c	ship_vs_point	ship_vs_point	00419390	0040B898	WC1-callgraph-propagated		33.33	lt50
src/logic.c	load_common_3Space_objects	load_common_3Space_objects	00424B00	00414BE9	WC1-fuzzy-very-low		33.33	lt50
src/screens.c	SceneDirector	SceneDirector	00438C00	00434BB5	WC1-fuzzy-very-low		33.33	lt50
src/eventmgr.c	PollInputEvent	PollInputEvent	00435CC0	00464D5F	WC1-callgraph-propagated	WC1-review-module-mismatch	33.33	lt50
src/eventmgr.c	draw_sorted_objects_to_buffer	draw_sorted_objects_to_buffer	00436520	00433690	WC1-callgraph-single-low		33.86	lt50
src/logic.c	free_cockpit	free_cockpit	004249A0	00458196	WC1-callgraph-propagated		33.90	lt50
src/logic.c	free_constellation	free_constellation	00424490	0045890E	WC1-callgraph-propagated		34.04	lt50
src/sysinput.c	WriteDebugString	WriteDebugString	004030D0	00455697	WC1-callgraph-single-low		34.21	lt50
src/screen.c	get_face	DoLocalFn0BC0	00430BC0	0044F52E	WC1-callgraph-single-low		34.29	lt50
src/screen.c	UpdateInputDeviceTransitions	UpdateInputDeviceTransitions	00430710	00421D59	WC1-fuzzy-very-low		34.38	lt50
src/dib.c	DIBslam	DoVideoFn2960	00432960	0045DB8C	WC1-callgraph-propagated		34.38	lt50
src/spc.c	object_collision	object_collision	004130D0	00445087	WC1-callgraph-propagated		34.40	lt50
src/screens.c	ParseTests	ParseTests	00438160	0041D591	WC1-fuzzy-very-low		34.96	lt50
src/nav.c	MergeAdjacentNearHeapBlocks	MergeAdjacentNearHeapBlocks	0040E890	004397D5	WC1-fuzzy-very-low		35.00	lt50
src/brains.c	load_ship	load_ship	0040B9F0	00444420	WC1-fuzzy-very-low		35.34	lt50
src/cockpt.c	mobile_objective	mobile_objective	00415A30	00450CF8	WC1-callgraph-propagated		35.48	lt50
src/ship.c	inflict_damage	inflict_damage	0041E9B0	00411C72	WC1-callgraph-propagated		35.52	lt50
src/brains.c	coming_home	coming_home	004098D0	0043A8EA	WC1-fuzzy-very-low		35.56	lt50
src/mono.c	update_canned_sequence	DispatchTbl0059c310Fn3B70	00403B70	00438711	WC1-fuzzy-very-low		35.71	lt50
src/brains.c	free_ship	free_ship	0040BC70	0044BA73	WC1-fuzzy-very-low		35.71	lt50
src/music.c	DrawConstellationField	DrawConstellationField	0042D500	0045A634	WC1-callgraph-propagated		35.88	lt50
src/logic.c	replenish_shields	replenish_shields	00421780	00450136	WC1-fuzzy-medium		36.00	lt50
src/music.c	AlignSpriteFrameToRectCorner	AlignSpriteFrameToRectCorner	0042E1D0	0046505E	WC1-fuzzy-followup		36.07	lt50
src/barracks.c	WarnLoadGameFirst	WarnLoadGameFirst	0041B550	004346E9	WC1-callgraph-propagated		36.23	lt50
src/nav.c	GameFlow	GameFlow	0040F4B0	0046591A	WC1-callgraph-propagated		36.24	lt50
src/ship.c	ShipExplosion	ShipExplosion	0041FBC0	0042A313	WC1-fuzzy-very-low		36.47	lt50
src/mono.c	MeasureScaledIntroTextWidth	MeasureScaledIntroTextWidth	00403710	0041687F	WC1-fuzzy-very-low		36.49	lt50
src/screens.c	LoadBriefingRoom	LoadBriefingRoom	00436D00	004401C0	WC1-callgraph-propagated		36.55	lt50
src/main.c	player_input	player_input	004285D0	00466B02	WC1-fuzzy-followup		36.55	lt50
src/pilot.cpp	DrawTextInputCursor	DrawTextInputCursor	004260E0	00439369	WC1-fuzzy-low		36.59	lt50
src/screen.c	BuildCommunicationCommandMenu	BuildCommunicationCommandMenu	00430FC0	00447890	WC1-fuzzy-followup		36.73	lt50
src/cockpt.c	CopyTrainSimPilotViewToRightVdu	LoopCombatFn7320	00417320	0043F110	WC1-callgraph-propagated		36.75	lt50
src/barracks.c	BarracksScreen	BarracksScreen	0041C170	00419831	WC1-callgraph-propagated		36.96	lt50
src/disk.c	any_selected	any_selected	0041DFE0	00452D66	WC1-fuzzy-medium		37.04	lt50
src/screens.c	ShowVictoryScreen	ShowVictoryScreen	00439910	00408CC8	WC1-callgraph-propagated		37.12	lt50
src/text.c	show_info_disp	show_info_disp	00433910	0043C364	WC1-callgraph-single-low		37.25	lt50
src/ship.c	Create_explosion_debris	Create_explosion_debris	0041F800	004115F8	WC1-fuzzy-very-low		37.35	lt50
src/geom.c	transform_to_objects_frame	transform_to_objects_frame	004190B0	00418426	WC1-fuzzy-followup		37.50	lt50
src/geom.c	SeekPacketSection	SeekPacketSection	004180C0	004389FE	WC1-fuzzy-very-low		37.50	lt50
src/cockpt.c	hidden_objective	hidden_objective	004151F0	0043A474	WC1-callgraph-propagated		37.50	lt50
src/cmpgn.c	CloseTalk	CloseTalk	004054B0	004098F2	WC1-callgraph-propagated		37.67	lt50
src/nav.c	nav_note	nav_note	0040DF50	00451756	WC1-callgraph-single		37.74	lt50
src/logic.c	reposition_fixed_child_objects	reposition_fixed_child_objects	004215E0	0042CC42	WC1-fuzzy-very-low		37.76	lt50
src/geom.c	ClampVectorTo30	DoLocalFnA0F0	0041A0F0	00464055	WC1-fuzzy-medium		37.93	lt50
src/pilot.cpp	DisplayTrainSimHighScoreTable	DisplayTrainSimHighScoreTable	00425C60	0042C43D	WC1-callgraph-propagated		38.00	lt50
src/screens.c	DrawMedalLongShot	DrawMedalLongShot	00437250	00434177	WC1-callgraph-single-low		38.13	lt50
src/logic.c	remove_all_3d_objects	remove_all_3d_objects	00424B80	0044EA50	WC1-callgraph-single-low		38.18	lt50
src/pilot.cpp	InitializeTrainSimHighScores	ScanTbl005a7c30Fn5F40	00425F40	0041565E	WC1-callgraph-single-low		38.24	lt50
src/killbrd.c	FindMenuRegionAtPoint	FindMenuRegionAtPoint	0043F7C0	00464E06	WC1-callgraph-propagated		38.24	lt50
src/logic.c	InitializeCockpitResources	LoopCombatFn45B0	004245B0	004577D7	WC1-callgraph-propagated		38.29	lt50
src/screen.c	ShowTheEndScreen	ShowTheEndScreen	004304F0	00429261	WC1-callgraph-propagated		38.32	lt50
src/brains.c	PlayScrambleHangarScene	BlitUiFn79C0	004079C0	00460650	WC1-fuzzy-very-low		38.32	lt50
src/geom.c	get_facing_range_from_object	get_facing_range_from_object	00419310	0040A3A0	WC1-callgraph-propagated		38.33	lt50
src/disk.c	CheckEscaped	CheckEscaped	0041DA10	0043D81F	WC1-fuzzy-very-low		38.37	lt50
src/cmpgn.c	LoadFace	LoadFace	004050B0	004099A8	WC1-callgraph-propagated		38.40	lt50
src/cmpgn.c	ejection_sequence	ejection_sequence	004046A0	0044EBCA	WC1-callgraph-propagated		38.42	lt50
src/strdos.c	DosStrcpy	DosStrcpy	00435470	0042476B	WC1-callgraph-propagated		38.46	lt50
src/screen.c	can_land	LoopNavFnF2B0	0042F2B0	0041F337	WC1-fuzzy-very-low		38.57	lt50
src/cmpgn.c	DeBriefing	DeBriefing	004056F0	00424D4D	WC1-fuzzy-very-low		38.60	lt50
src/logic.c	triumph	triumph	00423B00	00458467	WC1-fuzzy-very-low		38.60	lt50
src/brains.c	get_pilot_talk	get_pilot_talk	0040C1C0	00434043	WC1-callgraph-propagated		38.61	lt50
src/geom.c	ship_vs_ship	ship_vs_ship	004193B0	0042A222	WC1-callgraph-propagated		38.71	lt50
src/logic.c	LoadSpaceflightResources	LoadSpaceflightResources	00421F50	00420B12	WC1-fuzzy-very-low		38.89	lt50
src/screen.c	i_wanna_rout	DispatchTbl0059c3f0FnF350	0042F350	0041693A	WC1-fuzzy-very-low		38.98	lt50
src/sound.c	ShowCarrierLaunchSequence	ShowCarrierLaunchSequence	0042BC00	0043B7C0	WC1-fuzzy-very-low		39.06	lt50
src/music.c	SelectFlightMusicTrack	SelectFlightMusicTrack	0042E3F0	00452B03	WC1-callgraph-propagated		39.06	lt50
src/debug.cpp	DebugOverlayConsole::WaitForKey	DebugOverlayConsole::WaitForKey	0041CD40	0045B49C	WC1-callgraph-propagated		39.55	lt50
src/main.c	Wc1GameMain	main	004274E0	0045C558	WC1-fuzzy-very-low		39.59	lt50
src/screens.c	ViewMedals	BlitUiFn6E30	00436E30	0042D568	WC1-callgraph-propagated		39.62	lt50
src/pload.c	RemoveWaveTableEntry	RemoveWaveTableEntry	0042B290	0042DD9F	WC1-fuzzy-low		40.00	lt50
src/mono.c	DrawCenteredScaledIntroText	DrawCenteredScaledIntroText	004037A0	004087FF	WC1-callgraph-propagated		40.18	lt50
src/geom.c	CollectActivePaletteIndices	CollectActivePaletteIndices	00418140	0040ED9F	WC1-fuzzy-very-low		40.32	lt50
src/logic.c	target_within_range	target_within_range	00423400	0041AD8B	WC1-callgraph-single-low		40.48	lt50
src/geom.c	ScaleFixedVector	ScaleFixedVector	004186B0	004118A9	WC1-callgraph-propagated		40.54	lt50
src/dib.c	DIBunInstall	GetVideoFn2680	00432680	00428A6D	WC1-fuzzy-low		40.54	lt50
src/ship.c	fire_turrets	fire_turrets	00420AA0	004159DB	WC1-callgraph-propagated		40.60	lt50
src/debug.cpp	DebugOverlayConsole::SetOpaqueBackground	DebugOverlayConsole::SetOpaqueBackground	0041D080	0044FAEF	WC1-fuzzy-followup		40.62	lt50
src/brains.c	capital_ship_intelligence	capital_ship_intelligence	0040B140	00441742	WC1-callgraph-propagated		40.65	lt50
src/disk.c	WaitForSceneAdvance	WaitForSceneAdvance	0041DBA0	00409120	WC1-fuzzy-very-low		40.66	lt50
src/barracks.c	LoadGameFromSlot	LoadGameFromSlot	0041B980	00434ACE	WC1-callgraph-propagated		40.70	lt50
src/music.c	DecompressPacketSection	DecompressPacketSection	0042D880	00445AAC	WC1-fuzzy-very-low		40.72	lt50
src/cockpt.c	clear_message_time	DoCombatFn49E0	004149E0	0043C5B0	WC1-callgraph-single		40.74	lt50
src/cockpt.c	explosion_draw	explosion_draw	00417630	0043E8B2	WC1-callgraph-propagated		40.79	lt50
src/cockpt.c	get_color	get_color	00415C00	00450623	WC1-fuzzy-low		40.85	lt50
src/barracks.c	SetAwakenBarracksMenuLabel	PromptAwakenPilot	0041B110	0044F332	WC1-callgraph-single-low		40.91	lt50
src/sound.c	LaunchPlayerShip	BlitUiFnBA90	0042BA90	0042ECCB	WC1-fuzzy-very-low		41.07	lt50
src/cdrom.c	AllocateFontWorkspace	AllocateFontWorkspace	00403100	00455715	WC1-fuzzy-medium		41.10	lt50
src/winmain.c	MainWindowProc	MainWindowProc	00402530	00454625	WC1-callgraph-propagated		41.12	lt50
src/cockpt.c	draw_3d_scanner	DrawCurrentTargetBox	00415CE0	00460DFE	WC1-callgraph-propagated		41.15	lt50
src/killbrd.c	RecRoom	RecRoom	0043F940	00418FFC	WC1-callgraph-propagated		41.20	lt50
src/mono.c	print_subtitle	DrawUiFn3920	00403920	0042C0F1	WC1-fuzzy-very-low		41.21	lt50
src/nav.c	PostMission	PostMission	0040F010	0042BB70	WC1-fuzzy-followup		41.26	lt50
src/eventmgr.c	shrink_vector	shrink_vector	00436A30	00419C10	WC1-callgraph-single-low		41.27	lt50
src/main.c	house_keep	house_keep	00427D40	004186A4	WC1-fuzzy-very-low		41.67	lt50
src/hudmsg.c	UpdateRoomMenuCursor	UpdateRoomMenuCursor	0042A680	00440F01	WC1-fuzzy-very-low		41.67	lt50
src/sound.c	ReleaseFinishedSoundEntries	ReleaseFinishedSoundEntries	0042B410	00465CBC	WC1-fuzzy-low		41.67	lt50
src/hudmsg.c	HandleSpaceFlightControls	HandleDebugCheatKeys	00429160	0046733D	WC1-fuzzy-followup		41.86	lt50
src/cockpt.c	vid_transmit	vid_transmit	00417910	0043ECD9	WC1-fuzzy-followup		41.90	lt50
src/logic.c	LoadPacketResourceList	LoadUiFn3D80	00423D80	004589D0	WC1-fuzzy-low		41.94	lt50
src/brains.c	set_up_action_sphere	set_up_action_sphere	0040BFF0	00440F76	WC1-fuzzy-very-low		42.11	lt50
src/disk.c	sort_viable_target_list	sort_viable_target_list	0041E860	0043CE8F	WC1-fuzzy-medium		42.25	lt50
src/eventmgr.c	ClearInputKeyStatePreservingModifiers	ClearInputKeyStatePreservingModifiers	004363A0	004642D6	WC1-fuzzy-followup		42.31	lt50
src/pilot.cpp	ShowMeanwhileTransition	ShowMeanwhileTransition	00425770	00407E40	WC1-callgraph-propagated		42.36	lt50
src/ship.c	send_appropriate_message	send_appropriate_message	0041E900	00411A50	WC1-fuzzy-followup		42.37	lt50
src/spc.c	rotate_eye_to_goal	GetUiFn0A30	00410A30	0041F2C5	WC1-fuzzy-very-low		42.42	lt50
src/screens.c	DrawPodiumShot	DrawPodiumShot	00439070	00446710	WC1-fuzzy-very-low		42.47	lt50
src/barracks.c	GetBunkInfo	LoopSaveLoadFnBB20	0041BB20	00433ED7	WC1-fuzzy-very-low		42.62	lt50
src/nav.c	ReserveNavMapArea	ReserveNavMapArea	0040D1E0	0043A29E	WC1-fuzzy-high		42.86	lt50
src/winmain.c	CheckAllGuardedAllocations	CheckAllGuardedAllocations	00402D40	00462890	WC1-fuzzy-very-low		43.08	lt50
src/pload.c	FindWaveTableEntryByName	FindWaveTableEntryByName	0042B240	00424A00	WC1-callgraph-single-low		43.18	lt50
src/brains.c	Mtarget_missile	Mtarget_missile	00406E10	00441C01	WC1-callgraph-propagated		43.24	lt50
src/cockpt.c	update_missile_warning	update_missile_warning	00417190	0043E1B2	WC1-callgraph-propagated		43.33	lt50
src/disk.c	WaitForInputKey	WaitForInputKey	0041DAA0	0040FA2C	WC1-callgraph-propagated		43.42	lt50
src/brains.c	SampleJoystickDevice	InputRoutine01	0040CAE0	004388F5	WC1-fuzzy-very-low		43.90	lt50
src/geom.c	negate_vector	DoLocalFn8600	00418600	0043951A	WC1-fuzzy-high		44.00	lt50
src/screens.c	DrawBriefingCharacter	DrawBriefingCharacter	00439150	004021A7	WC1-fuzzy-very-low		44.05	lt50
src/logic.c	target_valid	target_valid	00423AC0	0042B73B	WC1-callgraph-propagated		44.07	lt50
src/cockpt.c	overlay_head_up_display	overlay_head_up_display	00416AC0	0043D386	WC1-callgraph-propagated		44.24	lt50
src/music.c	update_scripted_view	update_scripted_view	0042D1C0	004394A0	WC1-fuzzy-very-low		44.44	lt50
src/brains.c	Mstrafe_enemy	Mstrafe_enemy	00406FB0	0045BF30	WC1-fuzzy-low		44.44	lt50
src/barracks.c	HandleBarracksBunkSelection	GetNavFnC090	0041C090	00418DAA	WC1-callgraph-propagated		44.58	lt50
src/logic.c	InitializeConstellationObject	InitializeConstellationObject	004242D0	00459527	WC1-fuzzy-very-low		44.59	lt50
src/brains.c	Mfull_ahead	Mfull_ahead	00406310	0044151B	WC1-callgraph-propagated		44.64	lt50
src/cockpt.c	ClearHudMessageSlot	ClearHudMessageSlot	00414180	004387FA	WC1-callgraph-single		44.74	lt50
src/disk.c	SortSignedByteValuesAscending	SortSignedByteValuesAscending	0041D650	00410680	WC1-fuzzy-medium		44.83	lt50
src/main.c	FadeFlightPaletteEntry	FadeFlightPaletteEntry	00427CA0	00418288	WC1-fuzzy-medium		44.83	lt50
src/eventmgr.c	TranslatePolledInputEvent	TranslatePolledInputEvent	004355F0	00462625	WC1-callgraph-single-low		45.00	lt50
src/logic.c	init_constellation	init_constellation	004243E0	0042917D	WC1-fuzzy-very-low		45.16	lt50
src/gr.c	DrawSpriteScaled	DrawSpriteScaled	00441FC0	00440549	WC1-fuzzy-very-low		45.16	lt50
src/geom.c	check_for_collision	check_for_collision	004199C0	004569C8	WC1-fuzzy-very-low		45.16	lt50
src/spc.c	update_objects_in_space	ScanTbl0059d100Fn2820	00412820	0041C7ED	WC1-callgraph-propagated		45.27	lt50
src/hudmsg.c	DrawArcadeScorePanel	DrawArcadeScorePanel	00429E90	00434EBC	WC1-callgraph-single-low		45.31	lt50
src/barracks.c	ConfirmQuitWingCommander	ConfirmQuitWingCommander	0041BF10	00434F7D	WC1-callgraph-propagated		45.31	lt50
src/brains.c	init_mission	init_mission	0040B730	0044B2E2	WC1-callgraph-propagated		45.35	lt50
src/geom.c	vector_angle	vector_angle	00418A30	0040AFFA	WC1-fuzzy-followup		45.45	lt50
src/brains.c	Set_up_ship_info	SetTbl0059dd90FnC5E0	0040C5E0	0044DB7E	WC1-callgraph-propagated		45.56	lt50
src/ix/ixlog.cpp	ix_log_printf	ix_log_printf	004426A0	00428BD4	WC1-auto-vt		45.61	lt50
src/ship.c	fire	fire	004202D0	00414DC0	WC1-fuzzy-followup		45.68	lt50
src/cockpt.c	npc_communication	npc_communication	004174F0	0043E5DA	WC1-callgraph-propagated		45.75	lt50
src/cockpt.c	target_locking	target_locking	00416120	0043C048	WC1-callgraph-propagated		45.83	lt50
src/logic.c	LoadOriginFxDrivers	LoadOriginFxDrivers	00421B10	0045B9D3	WC1-callgraph-propagated		45.85	lt50
src/brains.c	load_all_slots	load_all_slots	0040BE60	0044CCE1	WC1-callgraph-propagated		46.03	lt50
src/main.c	process_player_input	process_player_input	00427F20	004663A2	WC1-fuzzy-very-low		46.11	lt50
src/ship.c	pop_flack	pop_flack	00420920	00444F53	WC1-callgraph-propagated		46.21	lt50
src/geom.c	GetShipAccelerationRate	GetShipAccelerationRate	004182F0	0040A5A0	WC1-callgraph-propagated		46.27	lt50
src/screen.c	SendCommMenuChoice	SendCommMenuChoice	00430D30	00447369	WC1-callgraph-propagated		46.43	lt50
src/hudmsg.c	RenderSpaceViewFrame	RenderSpaceViewFrame	00429FC0	0046903F	WC1-callgraph-propagated	WC1-review-module-mismatch	46.48	lt50
src/cockpt.c	auto_pilot_valid	auto_pilot_valid	00414380	00438ADD	WC1-callgraph-propagated		46.51	lt50
src/geom.c	position_child	GetTbl0059bce0Fn9A70	00419A70	0040B550	WC1-fuzzy-medium		46.67	lt50
src/winmain.c	SaveGamePalette	SaveGamePalette	00401000	00417550	WC1-callgraph-propagated		46.67	lt50
src/mathfp.c	PlanarMagnitude	PlanarMagnitude	00434EE0	0045CCC5	WC1-fuzzy-medium		46.88	lt50
src/winmain.c	check_hazards	check_hazards	00401C60	0041787A	WC1-callgraph-single-low		46.94	lt50
src/spc.c	set_eye_direction_and_position	DispatchTbl0059c014Fn0AF0	00410AF0	00419D01	WC1-callgraph-propagated		47.06	lt50
